ID,Consultant,DateRetrieved,DatePublished,Job_title,Company,R,SAS,SPSS,Python,MAtlab,Scala,C.,MS_Word,Ms_Excel,OLE_DB,Ms_Access,Ms_PowerPoint,Spreadsheets,Data_visualization,Presentation_Skills,Communication,BigData,Data_warehouse,cloud_storage,Google_Cloud,AWS,Machine_Learning,Deep_Learning,Computer_vision,Java,C..,C,Linux_Unix,SQL,NoSQL,RDBMS,Oracle,MySQL,PHP,Flash_Actionscript,SPL,web_design_and_development_tools,Wordpress,AI,Natural_Language_Processing.NLP.,Microsoft_Power_BI,Google_Analytics,graphics_and_design_skills,Data_marketing,SEO,Content_Management,Tableau,D3,Alteryx,KNIME,Spotfire,Spark,S3,Redshift,DigitalOcean,Javascript,Kafka,Storm,Bash,Hadoop,Data_Pipelines,MPP_Platforms,Qlik,Pig,Hive,Tensorflow,Map_Reduce,Impala,Solr,Teradata,MongoDB,Elasticsearch,YOLO,agile_execution,Data_management,pyspark,Data_mining,Data_science,Web_Analytic_tools,IOT,Numerical_Analysis,Economic,Finance_Knowledge,Investment_Knowledge,Problem_Solving,Korean_language,Bash_Linux_Scripting,Knowledge_in,Experience,City,Location,Educational_qualifications,Salary,Team_Handling,Debtor_reconcilation,Payroll_management,Bayesian,Optimization,Bahasa_Malaysia,English_proficiency,URL,Search_Term,Job_Titles,Job_Category,Minimum_Years_of_experience,Experience_Category,Job_Country,Edu_Category
28,Jayani,13/08/2020,13/08/2020,Data Scientist,Not_defined,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,Central Singapore,Singapore,NA,NA,0,0,0,0,0,0,NA,https://sg.jobsdb.com/job/Data-Scientist-fa9f42dea626b2b5c20d66bd2538d4b6?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Scientist-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-uIf2jhOfEIqtJOlgEe19%26sp%3Dsuggested%26ssr%3D4%26sol-precursor%3D8bd736ec-9cd1-488e-95d5-3a16f6e4433b%26sol-originator%3Drs_serp&sl=Singapore&sol_srt=2ce436be-608b-43f9-a191-6be52160d2bb&sp=serp&sponsored=false&sq=Data+Scientist&sr=8&tk=qkE6H1oa3ytnvKSpj4H1-8zgLtEi1jVNy4EcPIOAQ,Data Scientists jobs in Singapore,data scientist,Data Science,NA,Two or less years,Singapore,NA
29,Jayani,13/08/2020,13/08/2020,Data Scientist,PROCTER & GAMBLE INTERNATIONAL OPERATIONS SA SINGAPORE BRANCH,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2-4,Buona Vista,Singapore,"Master’s Degree or PHD level qualifications. Preferred quantitative fields include; Operations Research, Economic Theory, Mathematics, Applied Mathematics, Statistics and Computer Science, Analytics, Physics",NA,0,0,0,1,1,0,NA,https://sg.jobsdb.com/job/Data-Scientist-4daf24219a02c2b523eff5771c862bf9?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Scientist-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-uIf2jhOfEIqtJOlgEe19%26sp%3Dsuggested%26ssr%3D4%26sol-precursor%3D8bd736ec-9cd1-488e-95d5-3a16f6e4433b%26sol-originator%3Drs_serp&sl=Singapore&sol_srt=2ce436be-608b-43f9-a191-6be52160d2bb&sp=serp&sponsored=false&sq=Data+Scientist&sr=7&tk=qkE6H1oa3ytnvKSpj4H1-8zgLtEi1jVNy4EcPIOAQ,Data Scientists jobs in Singapore,data scientist,Data Science,2,Two or less years,Singapore,Min_Master
30,Jayani,10/08/2020,10/08/2020,Data Scientist,DYSON OPERATIONS PTE. LTD.,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,Science Park,Singapore,"Degree in statistics and practical data analysis experience or an engineering degree with a keen interest in statistics. PhDs are valued, but not strictly needed.",NA,0,0,0,0,0,0,NA,https://sg.jobsdb.com/job/Data-Scientist-3b00ea1c2e4022b6d95a4c094fa0ed95?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Scientist-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-uIf2jhOfEIqtJOlgEe19%26sp%3Dsuggested%26ssr%3D4%26sol-precursor%3D8bd736ec-9cd1-488e-95d5-3a16f6e4433b%26sol-originator%3Drs_serp&sl=Singapore&sol_srt=2ce436be-608b-43f9-a191-6be52160d2bb&sp=serp&sponsored=false&sq=Data+Scientist&sr=6&tk=qkE6H1oa3ytnvKSpj4H1-8zgLtEi1jVNy4EcPIOAQ,Data Scientists jobs in Singapore,data scientist,Data Science,NA,Two or less years,Singapore,Phd
31,Jayani,13/08/2020,13/08/2020,Data Scientist,Ambition,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1+,Singapore,Singapore,NA,NA,0,0,0,0,0,0,NA,https://sg.jobsdb.com/job/Data-Scientist-f42f95c67bcbb93ff8c0ffb2b2c50c65?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Scientist-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-uIf2jhOfEIqtJOlgEe19%26sp%3Dsuggested%26ssr%3D4%26sol-precursor%3D8bd736ec-9cd1-488e-95d5-3a16f6e4433b%26sol-originator%3Drs_serp&sl=Singapore&sol_srt=2ce436be-608b-43f9-a191-6be52160d2bb&sp=serp&sponsored=false&sq=Data+Scientist&sr=5&tk=qkE6H1oa3ytnvKSpj4H1-8zgLtEi1jVNy4EcPIOAQ,Data Scientists jobs in Singapore,data scientist,Data Science,1,Two or less years,Singapore,NA
32,Jayani,13/08/2020,13/08/2020,Data Scientist Intern,Dathena,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Intren,Singapore,Singapore,NA,NA,0,0,0,0,0,0,1,https://sg.jobsdb.com/job/Data-Scientist-Intern-d861d2b9a2010074afa1d6c0673abeec?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Scientist-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-uIf2jhOfEIqtJOlgEe19%26sp%3Dsuggested%26ssr%3D4%26sol-precursor%3D8bd736ec-9cd1-488e-95d5-3a16f6e4433b%26sol-originator%3Drs_serp&sl=Singapore&sol_srt=2ce436be-608b-43f9-a191-6be52160d2bb&sp=serp&sponsored=false&sq=Data+Scientist&sr=4&tk=qkE6H1oa3ytnvKSpj4H1-8zgLtEi1jVNy4EcPIOAQ,Data Scientists jobs in Singapore,data scientist intern,Data Science,NA,Two or less years,Singapore,NA
33,Jayani,13/05/2020,12/08/2020,Data Scientist,EAT Launchpad Pte Ltdeatlaunchpad.com,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,Outram,Singapore,"Degree or experience in a quantitative field such as computer science, physics, applied mathematics, or engineering.",NA,0,0,0,0,0,0,NA,https://sg.jobsdb.com/job/Data-Scientist-1aecb7529d2ec306cafeec1123e73b2f?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Scientist-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-uIf2jhOfEIqtJOlgEe19%26sp%3Dsuggested%26ssr%3D4%26sol-precursor%3D8bd736ec-9cd1-488e-95d5-3a16f6e4433b%26sol-originator%3Drs_serp&sl=Singapore&sol_srt=2ce436be-608b-43f9-a191-6be52160d2bb&sp=serp&sponsored=false&sq=Data+Scientist&sr=2&tk=qkE6H1oa3ytnvKSpj4H1-8zgLtEi1jVNy4EcPIOAQ,Data Scientists jobs in Singapore,data scientist,Data Science,NA,Two or less years,Singapore,Some Degree
34,Jayani,13/08/2020,13/08/2020,Quality Data Analyst,ADECCO PERSONNEL PTE LTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,Central Singapore,Singapore,Degree,NA,0,0,0,0,0,0,NA,https://sg.jobsdb.com/job/Quality-Data-Analyst-c971b7fe5464efed86e1c2c8690c4bfe?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Analysis-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-bF4gIszLCudW4qAJQ3yn%26sp%3Dviewjob_suggested%26ssr%3D5%26sol-precursor%3D50506061-1d6e-4ecf-ae30-43603c0d7790%26sol-originator%3Drs_jd&sl=Singapore&sol_srt=8bd736ec-9cd1-488e-95d5-3a16f6e4433b&sp=serp&sponsored=false&sq=Data+Analysis&sr=9&tk=uIf2jhOfEIqtJOlgEe19-dauRS5ij_HGxVxYXEj4C,Data Analysis jobs in Singapore,quality data analyst,Data Analyst,NA,Two or less years,Singapore,Some Degree
35,Jayani,13/08/2020,13/08/2020,Data Analyst - Logistics #SGUnitedTraineeships,APPLIED MATERIALS SOUTH EAST ASIA PTE. LTD.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,Intern,Changi,Singapore,NA,NA,0,0,0,0,1,0,NA,https://sg.jobsdb.com/job/Data-Analyst-31c63a1bca627f719da36ce72a6464bd?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Analysis-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-bF4gIszLCudW4qAJQ3yn%26sp%3Dviewjob_suggested%26ssr%3D5%26sol-precursor%3D50506061-1d6e-4ecf-ae30-43603c0d7790%26sol-originator%3Drs_jd&sl=Singapore&sol_srt=8bd736ec-9cd1-488e-95d5-3a16f6e4433b&sp=serp&sponsored=false&sq=Data+Analysis&sr=8&tk=uIf2jhOfEIqtJOlgEe19-dauRS5ij_HGxVxYXEj4C,Data Analysis jobs in Singapore,data analyst   logistics #sgunitedtraineeships,Data Analyst,NA,Two or less years,Singapore,NA
36,Jayani,13/08/2020,13/08/2020,Data Analyst,COLLABERA SEARCH PTE. LTD.,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NA,5-8,East Singapore,Singapore,NA,NA,0,0,0,0,0,0,NA,https://sg.jobsdb.com/job/Data-Analyst-f3e84979491653bae481df4140d41c7a?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Analysis-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-bF4gIszLCudW4qAJQ3yn%26sp%3Dviewjob_suggested%26ssr%3D5%26sol-precursor%3D50506061-1d6e-4ecf-ae30-43603c0d7790%26sol-originator%3Drs_jd&sl=Singapore&sol_srt=8bd736ec-9cd1-488e-95d5-3a16f6e4433b&sp=serp&sponsored=false&sq=Data+Analysis&sr=6&tk=uIf2jhOfEIqtJOlgEe19-dauRS5ij_HGxVxYXEj4C,Data Analysis jobs in Singapore,data analyst,Data Analyst,NA,Two or less years,Singapore,NA
37,Jayani,13/08/2020,13/08/2020,Data Analyst - Continuous Improvement #SGUnitedTraineeships,APPLIED MATERIALS SOUTH EAST ASIA PTE. LTD.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Intern,Changi,Singapore,NA,NA,0,0,0,0,0,0,NA,https://sg.jobsdb.com/job/Data-Analyst-08dd2b318d1ecc20483b8e8998b3534f?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Analysis-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-bF4gIszLCudW4qAJQ3yn%26sp%3Dviewjob_suggested%26ssr%3D5%26sol-precursor%3D50506061-1d6e-4ecf-ae30-43603c0d7790%26sol-originator%3Drs_jd&sl=Singapore&sol_srt=8bd736ec-9cd1-488e-95d5-3a16f6e4433b&sp=serp&sponsored=false&sq=Data+Analysis&sr=5&tk=uIf2jhOfEIqtJOlgEe19-dauRS5ij_HGxVxYXEj4C,Data Analysis jobs in Singapore,data analyst   continuous improvement #sgunitedtraineeships,Data Analyst,NA,Two or less years,Singapore,NA
38,Jayani,12/08/2020,12/08/2020,Business Data Analyst,COMTEL SOLUTIONS PTE LTD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3-6,Singapore,Singapore,Degree,NA,0,0,0,0,0,0,NA,https://sg.jobsdb.com/job/Business-Data-Analyst-3f6be6d41d6dc0a61f81a410275d41ab?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Analysis-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-bF4gIszLCudW4qAJQ3yn%26sp%3Dviewjob_suggested%26ssr%3D5%26sol-precursor%3D50506061-1d6e-4ecf-ae30-43603c0d7790%26sol-originator%3Drs_jd&sl=Singapore&sol_srt=8bd736ec-9cd1-488e-95d5-3a16f6e4433b&sp=serp&sponsored=false&sq=Data+Analysis&sr=4&tk=uIf2jhOfEIqtJOlgEe19-dauRS5ij_HGxVxYXEj4C,Data Analysis jobs in Singapore,business data analyst,Data Analyst,3,More than 2 and less than 5 years,Singapore,Some Degree
39,Jayani,13/08/2020,13/08/2020,"Assistant Finance Manager, Data Analysis (Unilever International)",UNILEVER ASIA PRIVATE LIMITED,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1-3+,Pasir Panjang,Singapore,B.S. or M.S. in a relevant technical field.,NA,0,0,0,0,0,0,NA,https://sg.jobsdb.com/job/Assistant-Finance-Manager-0a64e9222b0c0fcea9aacdeb69efeac4?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Analysis-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-bF4gIszLCudW4qAJQ3yn%26sp%3Dviewjob_suggested%26ssr%3D5%26sol-precursor%3D50506061-1d6e-4ecf-ae30-43603c0d7790%26sol-originator%3Drs_jd&sl=Singapore&sol_srt=8bd736ec-9cd1-488e-95d5-3a16f6e4433b&sp=serp&sponsored=false&sq=Data+Analysis&sr=3&tk=uIf2jhOfEIqtJOlgEe19-dauRS5ij_HGxVxYXEj4C,Data Analysis jobs in Singapore,assistant finance manager  data analysis (unilever international),Data Analyst,1,Two or less years,Singapore,Min_Bsc
40,Jayani,12/08/2020,12/08/2020,Data Analyst,REN PTE. LTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,Central Singapore,Singapore,NA,NA,0,0,0,0,0,0,NA,https://sg.jobsdb.com/job/Data-Analyst-20a0b054894dc0bc92ad2025ecd2fac7?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Analysis-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-bF4gIszLCudW4qAJQ3yn%26sp%3Dviewjob_suggested%26ssr%3D5%26sol-precursor%3D50506061-1d6e-4ecf-ae30-43603c0d7790%26sol-originator%3Drs_jd&sl=Singapore&sol_srt=8bd736ec-9cd1-488e-95d5-3a16f6e4433b&sp=serp&sponsored=false&sq=Data+Analysis&sr=2&tk=uIf2jhOfEIqtJOlgEe19-dauRS5ij_HGxVxYXEj4C,Data Analysis jobs in Singapore,data analyst,Data Analyst,NA,Two or less years,Singapore,NA
41,Jayani,12/08/2020,12/08/2020,"Director, Data Analysis",FUTURE-MOVES GROUP PTE. LTD,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4+,Paya Lebar Square,Singapore,Minimum of a Master’s Degree in Econometrics / Economics / Statistics/Analytics or other relevant fields from a reputable institution,NA,0,0,0,0,0,0,1,https://sg.jobsdb.com/job/Director-447776778004bd7436f2ab5ce1e09194?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Analysis-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-bF4gIszLCudW4qAJQ3yn%26sp%3Dviewjob_suggested%26ssr%3D5%26sol-precursor%3D50506061-1d6e-4ecf-ae30-43603c0d7790%26sol-originator%3Drs_jd&sl=Singapore&sol_srt=8bd736ec-9cd1-488e-95d5-3a16f6e4433b&sp=serp&sponsored=false&sq=Data+Analysis&sr=1&tk=uIf2jhOfEIqtJOlgEe19-dauRS5ij_HGxVxYXEj4C,Data Analysis jobs in Singapore,director  data analysis,Data Analyst,NA,Two or less years,Singapore,Min_Master
42,Jayani,12/08/2020,11/08/2020,Data Analyst,Asia Fashion pvt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,Rtmalana,LK,Undergraduate degree or similar qualifications,NA,0,0,0,0,0,0,NA,http://www.topjobs.lk/employer/JobAdvertismentServlet?rid=3&ac=DEFZZZ&jc=0000769469&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,statistics top jobs in sri lanka,data analyst,Data Analyst,NA,Two or less years,Sri Lanka,Some Degree
43,Jayani,13/08/2020,13/08/2020,Data Analysis,Job factory,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Intern,Colombo,LK,Diploma/Degree in statistics,NA,0,0,0,0,0,0,1,http://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000375&jc=0000769904&ec=0000000492&pg=applicant/vacancybyfunctionalarea.jsp,statistics top jobs in sri lanka,data analysis,Data Analyst,NA,Two or less years,Sri Lanka,Some Degree
44,Jayani,13/08/2020,13/08/2020,TEAM MANAGER / RELATIONSHIP MANAGER / CLIENT RELATIONS OFFICER,Formula Advisory Network Private Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8-13,Hyderabad / Secunderabad,India,NA,NA,1,1,1,0,0,0,1,https://www.monsterindia.com/job-vacancy-team-manager-relationship-manager-client-relations-officer-formula-advisory-network-private-limited-hyderabad-secunderabad-8-13-years-24985449.html,Data Analysis jobs in India,team manager   relationship manager   client relations officer,Unimportant,NA,Two or less years,India,NA
45,Jayani,13/08/2020,11/08/2020,Associate Product Manager - Video Analytics,SnapHunt Pte Ltd,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,5-8,Bengaluru / Bangalore,India,Degree from a top-tier institute,1500000 - 2000000 INR,0,0,0,0,0,0,NA,https://www.monsterindia.com/job/associate-product-manager-video-analytics-snaphunt-pte-ltd-bengaluru-bangalore-1491680?searchId=6df2f41f-f45f-40bb-acbc-02f31433cdb7,Data Analysis jobs in India,associate product manager   video analytics,Data Analyst,NA,Two or less years,India,Some Degree
46,Jayani,13/08/2020,10/08/2020,Data Engineer,SnapHunt Pte Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,2-7,"Bengaluru / Bangalore , Delhi",India,"Degree in Computer Science, Applied Mathematics, Engineering or related field",NA,0,0,0,0,0,0,NA,https://www.monsterindia.com/job/data-engineer-snaphunt-pte-ltd-bengaluru-bangalore-1493285?searchId=6df2f41f-f45f-40bb-acbc-02f31433cdb7,Data Analysis jobs in India,data engineer,Data Engineering,2,Two or less years,India,Some Degree
47,Jayani,13/08/2020,10/08/2020,Data Engineer - AI,SnapHunt Pte Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0-5,"Bengaluru / Bangalore , Delhi",India,NA,NA,0,0,0,0,0,0,NA,https://www.monsterindia.com/job/data-engineer-ai-snaphunt-pte-ltd-bengaluru-bangalore-1492648?searchId=6df2f41f-f45f-40bb-acbc-02f31433cdb7,Data Analysis jobs in India,data engineer   ai,Data Science and Data Engineering,0,Two or less years,India,NA
48,Jayani,13/08/2020,11/08/2020,Data Engineer,SnapHunt Pte Ltd,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2-7,Bengaluru / Bangalore,India,NA,NA,0,0,0,0,0,0,NA,https://www.monsterindia.com/job/data-engineer-snaphunt-pte-ltd-bengaluru-bangalore-1480993?searchId=6df2f41f-f45f-40bb-acbc-02f31433cdb7,Data Analysis jobs in India,data engineer,Data Engineering,2,Two or less years,India,NA
49,Jayani,13/08/2020,11/08/2020,SEO Analyst,SnapHunt Pte Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1-2,Hyderabad / Secunderabad,India,NA,NA,0,0,0,0,0,0,NA,https://www.monsterindia.com/job/seo-analyst-snaphunt-pte-ltd-hyderabad-secunderabad-1480947?searchId=6df2f41f-f45f-40bb-acbc-02f31433cdb7,Data Analysis jobs in India,seo analyst,Data Analyst,1,Two or less years,India,NA
50,Jayani,13/08/2020,11/08/2020,Lead Data Scientist,SnapHunt Pte Ltd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,8-10,Bengaluru / Bangalore,India,NA,NA,0,0,0,0,0,0,NA,https://www.monsterindia.com/job/lead-data-scientist-snaphunt-pte-ltd-bengaluru-bangalore-1492033?searchId=6df2f41f-f45f-40bb-acbc-02f31433cdb7,Data Analysis jobs in India,lead data scientist,Data Science,NA,Two or less years,India,NA
